second,count,habit,mean_volume_cm3_s,conc,dNdd,bin_mid,LWC,IWC,w,pres,alt,temp,pass_n
2022-07-30 17:00:27,0.1187607573149741,HPC,5920.197270335503,2.006027027343362e-05,2.006027027343362e-06,400.0,0.37116468,0.0051718224,2.641,503.31433,5851.0576,266.61975,5
2022-07-30 17:00:28,1.0,CP,4837.4162928000005,0.0002067219233309,2.0672192333093135e-05,580.0,0.356847,0.005740096,2.641,503.31433,5851.0576,266.61975,5
2022-07-30 17:00:29,0.8812392426850258,CP,7133.486859462203,0.0001235355528153,1.2353555281539593e-05,310.0,0.33298066,0.0,2.2234998,503.3648,5850.41,266.6612,5
2022-07-30 17:00:29,0.1187607573149741,HPC,7133.486859462203,1.6648345984887337e-05,1.6648345984887336e-06,310.0,0.33298066,0.0,2.2234998,503.3648,5850.41,266.6612,5
2022-07-30 17:00:29,1.0,CP,6590.982567224759,0.0001517224465093,1.5172244650937778e-05,350.0,0.2684458,0.0055446764,1.8449999,503.32877,5849.3325,266.86282,5
2022-07-30 17:00:30,0.8812392426850258,CP,8585.4733776,0.0001026430580967,1.0264305809674167e-05,300.0,0.24125798,0.0,1.6645,503.39465,5848.266,266.9382,5
2022-07-30 17:00:30,0.1187607573149741,HPC,8585.4733776,1.38327558763187e-05,1.38327558763187e-06,300.0,0.24125798,0.0,1.6645,503.39465,5848.266,266.9382,5
2022-07-30 17:00:30,1.0,WD,8865.434466,0.0001127976303739,1.127976303739111e-05,300.0,0.23593165,0.00721758,1.6645,503.39465,5848.266,266.9382,5
2022-07-30 17:00:30,0.8812392426850258,CP,8678.793740399999,0.0001015393693,1.0153936930000254e-05,320.0,0.23798175,0.011273925,1.6645,503.39465,5848.266,266.9382,5
2022-07-30 17:00:30,1.0,Co,7558.949386799999,0.0001322935171052,1.322935171052044e-05,320.0,0.22402062,0.006798845,1.6645,503.39465,5848.266,266.9382,5
2022-07-30 17:00:30,0.1187607573149741,HPC,8678.793740399999,1.3684016565820652e-05,1.3684016565820651e-06,320.0,0.23798175,0.011273925,1.6645,503.39465,5848.266,266.9382,5
2022-07-30 17:00:30,1.0,CP,5319.260679599999,0.0001879960506231,1.879960506231852e-05,610.0,0.2601747,0.0033243597,1.6645,503.39465,5848.266,266.9382,5
2022-07-30 17:00:31,1.0,Co,7652.269749599999,0.0001306801815307,1.3068018153075068e-05,340.0,0.057426546,0.0,1.6645,503.39465,5848.266,266.9382,5
2022-07-30 17:00:31,1.0,Co,7602.407045100001,0.0001315372873443,1.315372873443461e-05,350.0,0.09623295,0.0,1.6044998,503.4132,5847.4316,266.9798,5
2022-07-30 17:00:32,1.0,Co,7414.693290900001,0.0001348673452517,1.3486734525179793e-05,380.0,0.03162,8.234299e-06,1.6044998,503.4132,5847.4316,266.9798,5
2022-07-30 17:04:29,1.0,CP,7180.429825799999,0.0001392674288671,1.3926742886712722e-05,460.0,0.060738236,0.010936525,-1.1685,502.14746,5869.133,267.40533,6
2022-07-30 17:04:43,1.0,Co,800.5064340559524,0.0012492091973992,0.0001249209197399,350.0,0.820151,0.038530752,3.9424999,501.2679,5886.124,265.24387,6
2022-07-30 17:04:47,1.0,WD,1337.4721092297727,0.0007476791426894,7.476791426894747e-05,350.0,1.3011644,0.0,4.7269998,501.79727,5880.641,265.49966,6
2022-07-30 17:04:50,1.0,Co,1348.475666488527,0.0007415780832026,7.415780832026665e-05,370.0,0.9911758,0.033055697,0.6745,502.29782,5869.0347,264.99933,6
2022-07-30 17:04:52,1.0,CP,2033.9744290654717,0.0004916482654403,4.91648265440318e-05,350.0,1.0937743,0.3604805,2.7694998,502.58722,5863.197,265.0698,6
2022-07-30 17:04:52,1.0,CP,613.5787580056877,0.0016297826268469,0.0001629782626846,850.0,0.8903612,0.4206212,0.186,502.2051,5865.5205,265.05502,6
2022-07-30 17:04:56,0.8812392426850258,CP,1456.87648026365,0.0006048826064688,6.048826064688398e-05,320.0,0.6138049,0.33324236,-1.3125,503.10526,5855.828,265.22992,6
2022-07-30 17:04:56,0.1187607573149741,HPC,1456.87648026365,8.151738251240222e-05,8.151738251240222e-06,320.0,0.6138049,0.33324236,-1.3125,503.10526,5855.828,265.22992,6
2022-07-30 17:04:56,1.0,CP,1136.683847238672,0.0008797520985534,8.797520985534229e-05,510.0,0.60190654,0.18345577,-1.3125,503.10526,5855.828,265.22992,6
2022-07-30 17:04:56,1.0,CP,880.5297408186894,0.0011356799817689,0.0001135679981768,600.0,0.59280324,0.214526,-1.3125,503.10526,5855.828,265.22992,6
2022-07-30 17:04:57,1.8812392426850255,CP,2830.056737831983,0.0006647355219196,6.647355219196714e-05,310.0,0.2249586,0.0633085615,-1.4845002,503.0023,5854.376,265.36765,6
2022-07-30 17:04:57,0.1187607573149741,HPC,2783.6623650806387,4.266349209758915e-05,4.266349209758916e-06,310.0,0.20417269,0.06588493,-1.4845002,503.0023,5854.376,265.36765,6
2022-07-30 17:04:57,1.0,CP,2845.521528749098,0.0003514294268719,3.5142942687191826e-05,320.0,0.18931404,0.04826338,-1.4845002,503.0023,5854.376,265.36765,6
2022-07-30 17:04:57,2.0,CP,2752.888445767472,0.0007265096422904,7.265096422904359e-05,340.0,0.4177070699999999,0.079786625,-1.3985001,503.05378,5855.102000000001,265.298785,6
2022-07-30 17:04:57,1.0,CP,2690.873619577951,0.0003716265203703,3.716265203703043e-05,350.0,0.18931404,0.04826338,-1.4845002,503.0023,5854.376,265.36765,6
2022-07-30 17:04:57,1.0,Co,2536.225710406804,0.0003942866740514,3.942866740514205e-05,350.0,0.14158215,0.04715488,-1.4845002,503.0023,5854.376,265.36765,6
2022-07-30 17:04:57,0.8812392426850258,CP,2536.225710406804,0.0003474608900418,3.474608900418715e-05,380.0,0.08765877,0.044922847,-1.4845002,503.0023,5854.376,265.36765,6
2022-07-30 17:04:57,0.1187607573149741,HPC,2536.225710406804,4.682578400954907e-05,4.682578400954907e-06,380.0,0.08765877,0.044922847,-1.4845002,503.0023,5854.376,265.36765,6
2022-07-30 17:04:57,1.0,CP,2567.445629078072,0.000389492181908,3.894921819080873e-05,410.0,0.62355304,0.12978242,-1.3125,503.10526,5855.828,265.22992,6
2022-07-30 17:04:58,1.0,CP,5767.286182868444,0.0001733917770493,1.733917770493982e-05,300.0,0.60258687,0.19920895,-1.4845002,503.0023,5854.376,265.36765,6
2022-07-30 17:04:58,1.0,CP,5453.846716408202,0.0001833568217074,1.833568217074096e-05,330.0,0.13114575,0.0943252,-1.4845002,503.0023,5854.376,265.36765,6
2022-07-30 17:04:58,1.8812392426850255,CP,5453.846716408202,0.0003449380484099,3.449380484099806e-05,340.0,0.574874085,0.11784117,-1.4845002,503.0023,5854.376,265.36765,6
2022-07-30 17:04:58,0.1187607573149741,HPC,5453.846716408202,2.1775595004838657e-05,2.1775595004838656e-06,340.0,0.6542198,0.12224597,-1.4845002,503.0023,5854.376,265.36765,6
2022-07-30 17:04:58,1.8812392426850255,CP,5547.878556346273,0.0003390916408098,3.3909164080981146e-05,350.0,0.54804345,0.18898277,-1.4845002,503.0023,5854.376,265.36765,6
2022-07-30 17:04:58,0.1187607573149741,HPC,5516.534609700249,2.1528145061601855e-05,2.1528145061601856e-06,350.0,0.582062,0.24662608,-1.4845002,503.0023,5854.376,265.36765,6
2022-07-30 17:04:58,2.0,CP,5032.121426415486,0.0003974466890844,3.974466890844988e-05,420.0,0.264068735,0.130444175,-1.06725012,503.08622,5854.121,265.452305,6
2022-07-30 17:04:58,1.0,CP,4052.115285113967,0.0002467846864262,2.467846864262833e-05,550.0,0.50299096,0.08231137,-0.65000004,503.17014,5853.866,265.53696,6
2022-07-30 17:04:59,1.8812392426850255,CP,5121.0185813501685,0.0003673564570798,3.673564570798789e-05,300.0,0.339052525,0.128786677,-0.373,503.27213,5853.9985,265.59848,6
2022-07-30 17:04:59,0.1187607573149741,HPC,5148.403707453645,2.306749121927584e-05,2.306749121927584e-06,300.0,0.312218,0.114579394,-0.373,503.27213,5853.9985,265.59848,6
2022-07-30 17:04:59,1.0,CBC,4763.930241922121,0.0002099107143089,2.099107143089749e-05,310.0,0.28753942,0.58759433,-0.65000004,503.17014,5853.866,265.53696,6
2022-07-30 17:04:59,3.0,CP,5056.74280930206,0.0005932672696901,5.932672696901635e-05,310.0,0.33679081,0.1620783116666666,-0.4653333466666666,503.2381333333333,5853.954333333332,265.5779733333333,6
2022-07-30 17:04:59,1.0,WD,5093.633455246692,0.0001963235102773,1.963235102773151e-05,310.0,0.35223138,0.15213308,-0.373,503.27213,5853.9985,265.59848,6
2022-07-30 17:04:59,3.643717728055077,CP,4983.813200811358,0.0007311104130993,7.311104130993282e-05,320.0,0.3436279125,0.14194605,-0.4422500099999999,503.2466325,5853.965375,265.5831,6
2022-07-30 17:04:59,0.3562822719449224,HPC,5002.349701568437,7.12229838376181e-05,7.12229838376181e-06,320.0,0.3697903166666667,0.1535965333333333,-0.373,503.27213,5853.998499999999,265.59848,6
2022-07-30 17:04:59,1.0,CP,4599.656785304116,0.0002174075255342,2.1740752553429548e-05,390.0,0.2475029,0.1976442,-0.65000004,503.17014,5853.866,265.53696,6
2022-07-30 17:04:59,1.0,CP,4491.160680970202,0.0002226595909242,2.2265959092427203e-05,410.0,0.31949103,0.13485028,-0.373,503.27213,5853.9985,265.59848,6
2022-07-30 17:04:59,1.8812392426850255,CP,4244.209646001771,0.0004432484254064,4.432484254064204e-05,440.0,0.31354417,0.13952072,-0.5115000199999999,503.221135,5853.93225,265.56772,6
2022-07-30 17:04:59,0.1187607573149741,HPC,4271.109872068108,2.7805596407537315e-05,2.780559640753732e-06,440.0,0.29593194,0.12729324,-0.65000004,503.17014,5853.866,265.53696,6
2022-07-30 17:04:59,1.0,CP,4052.078596577436,0.0002467869208767,2.4678692087676783e-05,470.0,0.2553876,0.18944754,-0.65000004,503.17014,5853.866,265.53696,6
2022-07-30 17:04:59,1.0,CP,3778.289502214096,0.0002646700310852,2.646700310852292e-05,510.0,0.31165433,0.12021503,-0.65000004,503.17014,5853.866,265.53696,6
2022-07-30 17:04:59,2.0,CP,3696.56307393652,0.0005410431149143,5.4104311491435566e-05,520.0,0.3159706,0.14257192,-0.5115000199999999,503.221135,5853.93225,265.56772,6
2022-07-30 17:05:00,0.8812392426850258,CP,6925.969660022905,0.0001272369481737,1.2723694817371051e-05,300.0,0.29762396,0.114163145,-0.373,503.27213,5853.9985,265.59848,6
2022-07-30 17:05:00,0.1187607573149741,HPC,6925.969660022905,1.71471668437227e-05,1.71471668437227e-06,300.0,0.29762396,0.114163145,-0.373,503.27213,5853.9985,265.59848,6
2022-07-30 17:05:00,5.524956970740103,CP,6738.581870911705,0.0008198990643104,8.198990643104848e-05,310.0,0.2304922499999999,0.296939015,-1.8443334666666669,503.1986633333334,5854.297033333333,265.5709133333333,6
2022-07-30 17:05:00,0.4750430292598966,HPC,6748.588554040446,7.039146414926772e-05,7.039146414926773e-06,310.0,0.2684128274999999,0.1352543375,-1.4765001,503.21703,5854.2224,265.577805,6
2022-07-30 17:05:00,2.8812392426850257,CP,6672.913519681468,0.0004317812952598,4.317812952598496e-05,320.0,0.3037615166666667,0.1219539533333333,-1.108666733333333,503.23539666666665,5854.147766666666,265.5846966666666,6
2022-07-30 17:05:00,0.1187607573149741,HPC,6829.925993681637,1.7388293434634535e-05,1.7388293434634537e-06,320.0,0.30312818,0.08651833,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:00,1.8812392426850255,CP,6594.4072826813845,0.000285277988156,2.852779881560615e-05,330.0,0.301004455,0.146274255,-0.373,503.27213,5853.9985,265.59848,6
2022-07-30 17:05:00,0.1187607573149741,HPC,6631.247546830442,1.790926314788815e-05,1.7909263147888151e-06,330.0,0.29145104,0.16442764,-0.373,503.27213,5853.9985,265.59848,6
2022-07-30 17:05:00,0.8812392426850258,CP,6532.972689608523,0.0001348910036141,1.348910036141346e-05,340.0,0.07235336,1.0219772,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:00,0.1187607573149741,HPC,6532.972689608523,1.8178670408936103e-05,1.8178670408936103e-06,340.0,0.07235336,1.0219772,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:00,1.0,CP,6755.687667663359,0.0001480234210332,1.4802342103329912e-05,350.0,0.03314118,0.20932916,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:00,2.0,CP,6570.091852617662,0.0003044097472097,3.0440974720972253e-05,360.0,0.28812306,0.135093718,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:00,1.0,Co,5673.400678954933,0.0001762611274238,1.7626112742387952e-05,360.0,0.33995634,0.11244926,-0.373,503.27213,5853.9985,265.59848,6
2022-07-30 17:05:00,1.0,CP,5820.761735551166,0.0001717988204004,1.7179882040049014e-05,420.0,0.272739,0.13338982,-0.373,503.27213,5853.9985,265.59848,6
2022-07-30 17:05:00,1.0,CP,5790.589429425736,0.0001726939912055,1.7269399120551567e-05,430.0,0.23675594,0.20778856,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:00,1.0,CP,5716.351103407457,0.000174936770312,1.749367703120808e-05,440.0,0.019300994,0.13936408,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:00,2.0,CP,5546.399239144637,0.0003605943088057,3.605943088057323e-05,450.0,0.1956308245,0.126999635,-1.4765001,503.21703,5854.2224,265.577805,6
2022-07-30 17:05:00,1.0,CP,5345.159473316064,0.0001870851571393,1.8708515713930864e-05,460.0,0.11103651,0.14354563,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:00,1.0,CP,5526.039622358701,0.0001809614241551,1.8096142415518293e-05,470.0,0.25184026,0.16082335,-0.373,503.27213,5853.9985,265.59848,6
2022-07-30 17:05:00,1.0,CP,5493.636125352621,0.0001820288015409,1.8202880154094894e-05,480.0,0.07235336,1.0219772,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:00,1.0,CP,5231.317509166237,0.0001911564339667,1.911564339667426e-05,500.0,0.33995634,0.11244926,-0.373,503.27213,5853.9985,265.59848,6
2022-07-30 17:05:00,2.0,CP,4659.165012106351,0.0004292614652632,4.292614652632414e-05,560.0,0.21572095,0.138882315,-1.4765001,503.21703,5854.2224,265.577805,6
2022-07-30 17:05:00,1.0,CP,4454.29956109672,0.0002245021885671,2.2450218856717038e-05,580.0,0.11244955,0.16113932,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:00,1.0,CP,4157.346257023605,0.0002405380591791,2.405380591791111e-05,630.0,0.23988801,0.14135206,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:00,1.0,CP,3043.771366749425,0.000328539788147,3.285397881470786e-05,720.0,0.13894343,0.069328755,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:00,1.0,CP,3266.486344804261,0.0003061393480461,3.0613934804614135e-05,730.0,0.21050799,0.08915472,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,0.8812392426850258,CP,7094.765789516641,0.0001242097722221,1.2420977222210233e-05,300.0,0.0,0.08362943,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,0.1187607573149741,HPC,7094.765789516641,1.673920758461925e-05,1.673920758461925e-06,300.0,0.0,0.08362943,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,0.8812392426850258,CP,6937.104327527384,0.0001270327215907,1.2703272159078645e-05,360.0,0.0031899735,0.09923945,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,0.1187607573149741,HPC,6937.104327527384,1.7119644120633323e-05,1.7119644120633322e-06,360.0,0.0031899735,0.09923945,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,1.8812392426850255,CP,6621.781403548866,0.000284098662888,2.840986628880255e-05,370.0,0.00159498675,0.09143444,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,0.1187607573149741,HPC,6621.781403548866,1.793486526923491e-05,1.793486526923491e-06,370.0,0.0031899735,0.09923945,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,3.0,CP,6569.227582885779,0.0004566746945737,4.5667469457377786e-05,380.0,0.01956443539,0.101751065,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,1.0,CP,6385.289210564978,0.000156609977563,1.5660997756302393e-05,390.0,0.012082082,0.27577668,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,0.8812392426850258,CP,6148.79701758109,0.0001433189679485,1.4331896794857955e-05,400.0,0.058554687,0.11658016,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,0.1187607573149741,HPC,6148.79701758109,1.9314470289945288e-05,1.9314470289945287e-06,400.0,0.058554687,0.11658016,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,2.0,CP,6345.873845067663,0.0003151654206858,3.1516542068583706e-05,410.0,0.0064929261349999,0.1827435175,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,1.0,CP,6148.79701758109,0.0001626334382385,1.6263343823852486e-05,430.0,0.0028283217,0.097246945,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,1.0,CP,5833.474093602573,0.0001714244349,1.714244349000667e-05,480.0,0.012082082,0.27577668,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,1.0,CP,5518.151169624055,0.0001812201168943,1.8122011689435627e-05,500.0,0.0,0.08362943,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,1.0,CP,5439.320438629426,0.0001838464954,1.838464954000716e-05,510.0,0.00090377027,0.089710355,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,1.0,CP,3862.7058187368384,0.0002588858812776,2.588858812776518e-05,690.0,0.0031899735,0.09923945,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,1.0,CP,2759.0755848120275,0.0003624402337887,3.624402337887125e-05,800.0,0.012082082,0.27577668,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:02,1.0,CP,8825.0901102,0.0001133132905741,1.1331329057413298e-05,310.0,0.0,0.042268887,-0.84,502.93533,5855.2793,265.6943,6
2022-07-30 17:05:02,0.8812392426850258,CP,9018.70011,9.771244546737963e-05,9.771244546737964e-06,320.0,0.06047978,0.019766424,-1.0665,503.01773,5857.3735,265.7032,6
2022-07-30 17:05:02,0.1187607573149741,HPC,9018.70011,1.3168278783689832e-05,1.3168278783689832e-06,320.0,0.06047978,0.019766424,-1.0665,503.01773,5857.3735,265.7032,6
2022-07-30 17:05:02,0.8812392426850258,CP,8631.1320858,0.0001021000760879,1.0210007608791515e-05,330.0,0.0,0.06429762,-0.84,502.93533,5855.2793,265.6943,6
2022-07-30 17:05:02,0.1187607573149741,HPC,8631.1320858,1.3759580566535435e-05,1.3759580566535437e-06,330.0,0.0,0.06429762,-0.84,502.93533,5855.2793,265.6943,6
2022-07-30 17:05:02,2.0,CP,8582.642579700001,0.0002330284619716,2.330284619716633e-05,340.0,0.0,0.06429762,-0.84,502.93533,5855.2793,265.6943,6
2022-07-30 17:05:02,1.0,CP,8631.1320858,0.0001158596566544,1.158596566544506e-05,350.0,0.0,0.042268887,-0.84,502.93533,5855.2793,265.6943,6
2022-07-30 17:05:02,1.0,CP,7952.2790004,0.0001257501151493,1.2575011514934272e-05,380.0,0.0,0.06429762,-0.84,502.93533,5855.2793,265.6943,6
2022-07-30 17:05:02,1.0,CP,8146.237024800001,0.0001227560647886,1.2275606478864408e-05,390.0,0.0,0.042268887,-0.84,502.93533,5855.2793,265.6943,6
2022-07-30 17:05:02,1.0,CP,7661.3419638,0.0001305254359777,1.3052543597779876e-05,460.0,0.0,0.042268887,-0.84,502.93533,5855.2793,265.6943,6
2022-07-30 17:05:02,1.0,CP,6788.2689,0.0001473129622192,1.4731296221927802e-05,480.0,0.0,0.06783668,-1.0665,503.01773,5857.3735,265.7032,6
2022-07-30 17:05:02,2.0,CP,6836.8893831000005,0.0002925306945792,2.925306945792876e-05,490.0,0.0,0.038905095,-0.95325,502.97653,5856.3264,265.69875,6
2022-07-30 17:05:03,1.0,CP,6109.44201,0.0001636810691325,1.6368106913253115e-05,560.0,0.0,0.03611392,-1.0665,503.01773,5857.3735,265.7032,6
2022-07-30 17:05:04,1.0,CP,8369.061126300001,0.0001194877161139,1.194877161139943e-05,320.0,0.0,0.042496063,-0.803,502.83646,5859.433,265.82043,6
2022-07-30 17:05:04,1.8812392426850255,CP,8609.55138855,0.0002185060705005,2.1850607050059776e-05,340.0,0.0010924777,0.034404478,-0.803,502.83646,5859.433,265.82043,6
2022-07-30 17:05:04,0.1187607573149741,HPC,8657.649441,1.371743660035012e-05,1.371743660035012e-06,340.0,0.0,0.042496063,-0.803,502.83646,5859.433,265.82043,6
2022-07-30 17:05:04,1.8812392426850255,CP,8323.4106144,0.0002260178344956,2.260178344956777e-05,360.0,0.0010924777,0.0321933915,-1.3185,502.86272,5860.3735,265.76979,6
2022-07-30 17:05:04,0.1187607573149741,HPC,8373.9562074,1.4182156482980673e-05,1.4182156482980671e-06,360.0,0.0,0.03807389,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:04,0.8812392426850258,CP,7892.694356399999,0.0001116525235733,1.1165252357332826e-05,400.0,0.0,0.03807389,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:04,0.1187607573149741,HPC,7892.694356399999,1.5046922122186812e-05,1.5046922122186811e-06,400.0,0.0,0.03807389,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:04,1.0,CP,7791.884496899999,0.0001283386580483,1.2833865804836427e-05,410.0,0.0021849554,0.026312893,-0.803,502.83646,5859.433,265.82043,6
2022-07-30 17:05:04,1.0,CP,7310.9039724,0.0001367819908147,1.3678199081470402e-05,450.0,0.0,0.042496063,-0.803,502.83646,5859.433,265.82043,6
2022-07-30 17:05:04,1.0,CP,5967.6469524,0.0001675702346295,1.6757023462955217e-05,550.0,0.0,0.03807389,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:05,1.0,CP,8909.8754976,0.000112235013864,1.122350138640393e-05,320.0,0.020209733,0.0032694212,-2.181,502.61813,5862.8584,265.53952,6
2022-07-30 17:05:05,1.8812392426850255,CP,8662.713318,0.000217165127556,2.1716512755605723e-05,330.0,0.014462237,0.0212561515,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:05,0.1187607573149741,HPC,8470.2085776,1.4020995613855891e-05,1.4020995613855892e-06,330.0,0.0,0.027461316,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:05,1.0,CP,8470.2085776,0.0001180608471253,1.1806084712536633e-05,350.0,0.0,0.029885665,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:05,0.8812392426850258,CP,8373.9562074,0.0001052357118737,1.0523571187371168e-05,360.0,0.028924474,0.015050987,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:05,0.1187607573149741,HPC,8373.9562074,1.4182156482980673e-05,1.4182156482980671e-06,360.0,0.028924474,0.015050987,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:05,1.0,CP,8277.703837199999,0.0001208064482213,1.2080644822130508e-05,370.0,0.0,0.029885665,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:05,1.0,WD,7650.871351199999,0.0001307040667783,1.3070406677837488e-05,410.0,0.16746509,0.029234782,-2.181,502.61813,5862.8584,265.53952,6
2022-07-30 17:05:05,1.0,CP,7507.6848756,0.000133196853167,1.3319685316707994e-05,420.0,0.0,0.029885665,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:05,1.0,CP,7700.189616000001,0.0001298669318379,1.2986693183790293e-05,430.0,0.0,0.029885665,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:05,1.0,CP,7700.189616000001,0.0001298669318379,1.2986693183790293e-05,440.0,0.028924474,0.015050987,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:06,1.0,CP,8522.4896064,0.0001173366054033,1.173366054033138e-05,340.0,0.36034966,0.028213697,-2.181,502.61813,5862.8584,265.53952,6
2022-07-30 17:05:06,1.0,CP,8716.182551999998,0.0001147291252832,1.1472912528324018e-05,360.0,0.39291388,0.14581704,-2.181,502.61813,5862.8584,265.53952,6
