second,count,habit,mean_volume_cm3_s,conc,dNdd,bin_mid,LWC,IWC,w,pres,alt,temp,pass_n
2022-07-30 17:05:00,1.0,CP,5419.397799334342,0.0001845223467675,1.845223467675373e-05,460.0,0.1809265,0.1369262,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:00,1.0,CP,5196.682821279506,0.0001924304473432,1.924304473432889e-05,500.0,0.27302685,0.09801644,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:00,1.0,CP,5083.956452570005,0.0001966972001686,1.9669720016867716e-05,510.0,0.319489,0.18751052,-0.373,503.27213,5853.9985,265.59848,6
2022-07-30 17:05:00,1.0,CP,4862.914867675658,0.0002056379819945,2.056379819945261e-05,530.0,0.29145104,0.16442764,-0.373,503.27213,5853.9985,265.59848,6
2022-07-30 17:05:00,1.0,CP,4677.014539151555,0.0002138116081592,2.138116081592099e-05,540.0,0.23804547,0.33479595,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:00,1.0,CP,4973.96784322467,0.0002010467360303,2.0104673603030182e-05,550.0,0.11103651,0.14354563,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:00,2.0,CP,4083.1079310053274,0.0004898229568738,4.898229568738263e-05,610.0,0.131399905,0.145767395,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:00,1.0,CP,4420.831697886962,0.0002262017801939,2.2620178019397865e-05,630.0,0.28979024,0.18170628,-0.373,503.27213,5853.9985,265.59848,6
2022-07-30 17:05:00,1.0,CP,3340.72467082254,0.0002993362514228,2.9933625142289388e-05,720.0,0.24024647,0.13858132,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:00,1.0,CP,2301.3881065666387,0.0004345203649687,4.345203649687168e-05,830.0,0.14494091,1.1567035,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:00,1.0,CP,2375.626432584917,0.0004209416035634,4.209416035634444e-05,870.0,0.23988801,0.14135206,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,2.0,CP,7213.011886008587,0.0002772766815869,2.772766815869932e-05,310.0,0.0031899735,0.09923945,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,0.8812392426850258,CP,7331.25798250053,0.0001202030053762,1.2020300537622803e-05,330.0,0.009304495,0.08594091,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,0.1187607573149741,HPC,7331.25798250053,1.6199233146405728e-05,1.6199233146405727e-06,330.0,0.009304495,0.08594091,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,1.0,CP,7094.765789516641,0.0001409489798067,1.4094897980672156e-05,340.0,0.0030219313,0.09520401,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,1.0,CP,6779.442865538123,0.0001475047463093,1.4750474630935978e-05,370.0,0.058554687,0.11658016,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,1.8812392426850255,CP,6621.781403548866,0.000284098662888,2.840986628880255e-05,380.0,0.03078830915,0.105892085,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,0.1187607573149741,HPC,6700.612134543495,1.7723866854302735e-05,1.7723866854302735e-06,380.0,0.0030219313,0.09520401,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,4.0,CP,6503.535307056922,0.000615050093702,6.150500937020576e-05,390.0,0.018414675075,0.1427975699999999,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,1.0,CP,6464.119941559608,0.0001547000997878,1.547000997878651e-05,400.0,0.058554687,0.11658016,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,1.0,CP,5439.320438629426,0.0001838464954,1.838464954000716e-05,550.0,0.0031899735,0.09923945,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:01,1.0,CP,4572.182397688503,0.0002187139341828,2.1871393418284374e-05,620.0,0.00013861917,0.105043605,-2.5800002,503.16193,5854.4463,265.55713,6
2022-07-30 17:05:02,0.8812392426850258,CP,9018.70011,9.771244546737963e-05,9.771244546737964e-06,300.0,0.0,0.035541303,-1.0665,503.01773,5857.3735,265.7032,6
2022-07-30 17:05:02,0.1187607573149741,HPC,9018.70011,1.3168278783689832e-05,1.3168278783689832e-06,300.0,0.0,0.035541303,-1.0665,503.01773,5857.3735,265.7032,6
2022-07-30 17:05:02,0.8812392426850258,CP,8340.1950492,0.0001056617066491,1.0566170664912151e-05,340.0,0.0,0.06429762,-0.84,502.93533,5855.2793,265.6943,6
2022-07-30 17:05:02,0.1187607573149741,HPC,8340.1950492,1.4239565935135512e-05,1.4239565935135512e-06,340.0,0.0,0.06429762,-0.84,502.93533,5855.2793,265.6943,6
2022-07-30 17:05:02,0.8812392426850258,CP,8630.79903,0.0001021040160501,1.0210401605018323e-05,350.0,0.0,0.035541303,-1.0665,503.01773,5857.3735,265.7032,6
2022-07-30 17:05:02,0.1187607573149741,HPC,8630.79903,1.376011153801297e-05,1.3760111538012971e-06,350.0,0.0,0.035541303,-1.0665,503.01773,5857.3735,265.7032,6
2022-07-30 17:05:02,1.0,CP,8533.82376,0.0001171807654016,1.1718076540169844e-05,360.0,0.0,0.035541303,-1.0665,503.01773,5857.3735,265.7032,6
2022-07-30 17:05:02,0.8812392426850258,CP,8533.82376,0.0001032642889598,1.032642889598444e-05,370.0,0.0,0.06783668,-1.0665,503.01773,5857.3735,265.7032,6
2022-07-30 17:05:02,0.1187607573149741,HPC,8533.82376,1.3916476441854028e-05,1.3916476441854028e-06,370.0,0.0,0.06783668,-1.0665,503.01773,5857.3735,265.7032,6
2022-07-30 17:05:02,1.0,CP,8243.216037,0.0001213118757911,1.2131187579113064e-05,380.0,0.0,0.042268887,-0.84,502.93533,5855.2793,265.6943,6
2022-07-30 17:05:02,1.0,CP,7951.972139999999,0.0001257549677481,1.2575496774816418e-05,390.0,0.06047978,0.019766424,-1.0665,503.01773,5857.3735,265.7032,6
2022-07-30 17:05:02,1.0,CP,7273.425915,0.0001374867925632,1.3748679256328137e-05,480.0,0.0,0.06429762,-0.84,502.93533,5855.2793,265.6943,6
2022-07-30 17:05:02,1.0,CP,6594.31836,0.0001516456964021,1.5164569640219796e-05,530.0,0.06047978,0.019766424,-1.0665,503.01773,5857.3735,265.7032,6
2022-07-30 17:05:02,1.0,CP,4751.9715978,0.0002104389682091,2.1043896820910417e-05,670.0,0.0,0.042268887,-0.84,502.93533,5855.2793,265.6943,6
2022-07-30 17:05:03,1.0,CP,8946.2377557,0.0001117788312034,1.1177883120341403e-05,300.0,0.0,0.037445933,-0.803,502.83646,5859.433,265.82043,6
2022-07-30 17:05:03,0.8812392426850258,CP,8272.865021399999,0.0001065216512544,1.0652165125448832e-05,390.0,0.0,0.037445933,-0.803,502.83646,5859.433,265.82043,6
2022-07-30 17:05:03,0.1187607573149741,HPC,8272.865021399999,1.435545690734315e-05,1.4355456907343149e-06,390.0,0.0,0.037445933,-0.803,502.83646,5859.433,265.82043,6
2022-07-30 17:05:03,1.0,CP,5818.5162,0.0001718651225891,1.718651225891577e-05,610.0,0.0,0.03611392,-1.0665,503.01773,5857.3735,265.7032,6
2022-07-30 17:05:04,0.8812392426850258,CP,8951.4704286,9.844631110766578e-05,9.84463111076658e-06,300.0,0.0,0.03807389,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:04,0.1187607573149741,HPC,8951.4704286,1.3267178645369016e-05,1.3267178645369015e-06,300.0,0.0,0.03807389,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:04,1.0,CP,8272.865021399999,0.0001208771081618,1.2087710816183149e-05,350.0,0.0,0.042496063,-0.803,502.83646,5859.433,265.82043,6
2022-07-30 17:05:04,0.8812392426850258,CP,7988.946726600001,0.0001103073124459,1.1030731244593871e-05,370.0,0.0,0.03807389,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:04,0.1187607573149741,HPC,7988.946726600001,1.4865633903847209e-05,1.486563390384721e-06,370.0,0.0,0.03807389,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:04,0.8812392426850258,CP,8080.4728116,0.0001090578810462,1.0905788104626184e-05,380.0,0.0,0.042496063,-0.803,502.83646,5859.433,265.82043,6
2022-07-30 17:05:04,0.1187607573149741,HPC,8080.4728116,1.4697253500375127e-05,1.469725350037513e-06,380.0,0.0,0.042496063,-0.803,502.83646,5859.433,265.82043,6
2022-07-30 17:05:04,1.0,CP,7791.884496899999,0.0001283386580483,1.2833865804836427e-05,420.0,0.0021849554,0.026312893,-0.803,502.83646,5859.433,265.82043,6
2022-07-30 17:05:04,1.0,CP,7603.9372458,0.000131510817051,1.3151081705104096e-05,440.0,0.0054821316,0.028957436,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:04,1.0,CP,7507.6848756,0.000133196853167,1.3319685316707994e-05,460.0,0.0054821316,0.028957436,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:04,1.0,CP,6926.1195528,0.0001443809903044,1.4438099030440982e-05,470.0,0.0021849554,0.026312893,-0.803,502.83646,5859.433,265.82043,6
2022-07-30 17:05:04,0.8812392426850258,CP,6733.7273430000005,0.0001308694572555,1.3086945725551422e-05,480.0,0.0021849554,0.026312893,-0.803,502.83646,5859.433,265.82043,6
2022-07-30 17:05:04,0.1187607573149741,HPC,6733.7273430000005,1.763670420045015e-05,1.7636704200450151e-06,480.0,0.0021849554,0.026312893,-0.803,502.83646,5859.433,265.82043,6
2022-07-30 17:05:05,1.0,CP,9047.7227988,0.0001105250483726,1.1052504837268337e-05,300.0,0.0,0.029885665,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:05,0.8812392426850258,CP,8662.713318,0.0001017278548112,1.0172785481125462e-05,320.0,0.0,0.029885665,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:05,0.1187607573149741,HPC,8662.713318,1.3709417933547984e-05,1.3709417933547983e-06,320.0,0.0,0.029885665,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:05,0.8812392426850258,CP,8662.713318,0.0001017278548112,1.0172785481125462e-05,330.0,0.0,0.029885665,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:05,0.1187607573149741,HPC,8662.713318,1.3709417933547984e-05,1.3709417933547983e-06,330.0,0.0,0.029885665,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:05,0.8812392426850258,CP,8566.4609478,0.0001028708644158,1.0287086441587546e-05,360.0,0.0,0.029885665,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:05,0.1187607573149741,HPC,8566.4609478,1.3863456337295713e-05,1.3863456337295713e-06,360.0,0.0,0.029885665,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:05,1.0,CP,8181.451467,0.0001222277005533,1.2222770055332042e-05,370.0,0.0,0.029885665,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:05,1.0,CP,7988.946726600001,0.0001251729463497,1.2517294634978594e-05,410.0,0.028924474,0.015050987,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:05,1.0,CP,7122.6753948000005,0.000140396683068,1.4039668306800315e-05,490.0,0.0,0.021588229,-1.834,502.88898,5861.314,265.71915,6
2022-07-30 17:05:08,1.8812392426850255,CP,6405.174879008226,0.0002937061482662,2.9370614826621504e-05,380.0,0.45757386,0.4093840549999999,-3.71,502.49145,5865.9903,265.47582,6
2022-07-30 17:05:08,0.1187607573149741,HPC,6368.505209202528,1.864813695109555e-05,1.864813695109555e-06,380.0,0.5115312,0.67825496,-4.172,502.4101,5866.192,265.4669,6
2022-07-30 17:05:09,1.0,WD,5892.952623150931,0.0001696942201896,1.696942201896246e-05,310.0,0.4979422,0.21500888,-4.172,502.4101,5866.192,265.4669,6
2022-07-30 17:09:33,1.0,CP,4572.149583319587,0.0002187155038952,2.187155038952061e-05,390.0,1.6980821,0.048519216,-0.21599999,462.30746,6505.114,261.68015,7
2022-07-30 17:09:36,1.0,CP,1760.7337491227363,0.0005679450402414,5.679450402414547e-05,510.0,0.5468676,0.022729792,15.9125,462.79666,6504.2,261.6287,7
2022-07-30 17:09:39,1.0,Co,939.3771011603334,0.0010645352103694,0.0001064535210369,300.0,1.4653971,0.029098071,7.3894997,462.2869,6512.672,261.66553,7
2022-07-30 17:09:42,1.0,CP,591.1714858203021,0.0016915565516703,0.000169155655167,630.0,1.514045,0.0033910652,16.307001,461.90482,6520.916,261.89154,7
2022-07-30 17:09:44,1.0,Co,1054.4015450639097,0.0009484052870383,9.48405287038334e-05,340.0,1.3530564,0.026131077,13.6285,461.3631,6528.758,261.45395,7
2022-07-30 17:09:45,1.0,CP,1092.112615080792,0.0009156564865117,9.15656486511716e-05,300.0,0.9015411,0.10384232,2.145,461.394,6531.9976,261.47186,7
2022-07-30 17:09:46,1.0,CP,1890.72266222454,0.0005288982990363,5.2889829903632965e-05,300.0,0.6885284,0.5911649,-0.101000026,461.38577,6532.091,261.42114,7
2022-07-30 17:09:46,1.0,CP,1669.4678826025197,0.0005989932543303,5.989932543303009e-05,400.0,0.53198403,0.22729155,-0.101000026,461.38577,6532.091,261.42114,7
2022-07-30 17:09:46,1.0,CP,1545.8301712184027,0.0006469015928262,6.469015928262114e-05,440.0,0.46737117,1.747978,2.145,461.394,6531.9976,261.47186,7
2022-07-30 17:09:46,1.0,FA,1930.9508039739983,0.000517879584473,5.178795844730726e-05,450.0,0.29363126,1.5663064,-0.101000026,461.38577,6532.091,261.42114,7
2022-07-30 17:09:46,1.0,CP,1045.9316854859158,0.0009560853867195,9.560853867195188e-05,650.0,0.4013676,0.42859548,-0.101000026,461.38577,6532.091,261.42114,7
2022-07-30 17:09:46,1.0,CP,1709.696024351978,0.0005848992954048,5.84899295404882e-05,700.0,0.29363126,1.5663064,-0.101000026,461.38577,6532.091,261.42114,7
2022-07-30 17:09:47,1.7624784853700517,CP,2725.0074653834213,0.0006467793236383,6.467793236383163e-05,300.0,0.223799855,0.52222711,-0.9294999,461.59586,6530.439,261.0686,7
2022-07-30 17:09:47,0.2375215146299483,HPC,2725.0074653834213,8.716361978719493e-05,8.716361978719493e-06,300.0,0.223799855,0.52222711,-0.9294999,461.59586,6530.439,261.0686,7
2022-07-30 17:09:47,1.0,WD,2783.609776466936,0.0003592457565188,3.592457565188028e-05,300.0,0.23504575,0.34543338,-0.9294999,461.59586,6530.439,261.0686,7
2022-07-30 17:09:47,0.8812392426850258,CP,2625.1283340577456,0.0003356937759011,3.356937759011827e-05,340.0,0.12926242,0.8760903,-0.101000026,461.38577,6532.091,261.42114,7
2022-07-30 17:09:47,0.1187607573149741,HPC,2625.1283340577456,4.5239981517932805e-05,4.52399815179328e-06,340.0,0.12926242,0.8760903,-0.101000026,461.38577,6532.091,261.42114,7
2022-07-30 17:09:47,1.0,WD,2578.5016876746354,0.0003878221235146,3.878221235146167e-05,350.0,0.17779425,0.58322406,-0.9294999,461.59586,6530.439,261.0686,7
2022-07-30 17:09:47,1.0,CP,2314.79128779882,0.0004320043907504,4.320043907504592e-05,380.0,0.21356961,0.37632728,-0.9294999,461.59586,6530.439,261.0686,7
2022-07-30 17:09:47,1.0,Co,2048.177051847252,0.0004882390411991,4.88239041199148e-05,410.0,0.5502885,1.6377726,-0.101000026,461.38577,6532.091,261.42114,7
2022-07-30 17:09:47,2.0,CP,2253.1494886681157,0.0008876463856742,8.876463856742335e-05,440.0,0.31158708,0.94250725,-0.515249963,461.490815,6531.265,261.24487,7
2022-07-30 17:09:47,1.0,CA,2168.285510090034,0.0004611938766119,4.611938766119766e-05,450.0,0.15498704,0.5141854,-0.9294999,461.59586,6530.439,261.0686,7
2022-07-30 17:09:47,1.0,CP,1875.273954672462,0.0005332554198325,5.33255419832598e-05,530.0,0.1503418,0.8763826,-0.9294999,461.59586,6530.439,261.0686,7
2022-07-30 17:09:47,1.0,CP,1557.7684619683328,0.0006419439245396,6.419439245396204e-05,610.0,0.49380797,0.64081925,-0.101000026,461.38577,6532.091,261.42114,7
2022-07-30 17:09:47,1.0,CP,1582.26239925489,0.0006320064235053,6.320064235053013e-05,620.0,0.19930923,0.35935962,-0.9294999,461.59586,6530.439,261.0686,7
2022-07-30 17:09:47,2.0,CP,1543.3446799130702,0.0012958868009397,0.0001295886800939,630.0,0.439089045,1.246733215,-0.101000026,461.38577,6532.091,261.42114,7
2022-07-30 17:09:47,1.0,CP,1552.9612437131327,0.0006439310730054,6.439310730054012e-05,660.0,0.22993611,0.3943137,-0.9294999,461.59586,6530.439,261.0686,7
2022-07-30 17:09:47,1.0,CP,1067.359872089413,0.0009368911331118,9.368911331118786e-05,780.0,0.38528633,0.8880947,-0.101000026,461.38577,6532.091,261.42114,7
2022-07-30 17:09:47,1.0,CP,937.636977336231,0.0010665108396651,0.0001066510839665,790.0,0.22993611,0.3943137,-0.9294999,461.59586,6530.439,261.0686,7
2022-07-30 17:09:48,1.0,CP,7387.277729543688,0.0001353678630492,1.3536786304929812e-05,300.0,0.16626841,0.26634595,-0.9294999,461.59586,6530.439,261.0686,7
2022-07-30 17:09:48,1.0,FA,6994.337424780726,0.0001429727991756,1.429727991756632e-05,300.0,0.027408175,0.25522342,-0.9294999,461.59586,6530.439,261.0686,7
2022-07-30 17:09:48,1.0,CP,7124.432025091595,0.0001403620662641,1.4036206626410244e-05,320.0,0.10461287,0.59307945,0.30600002,461.63705,6527.0483,260.87354,7
2022-07-30 17:09:48,1.0,Dif,8487.510582879984,0.0001178201770984,1.1782017709846315e-05,330.0,0.24057046,0.26041287,-0.9294999,461.59586,6530.439,261.0686,7
2022-07-30 17:09:48,1.0,Co,6649.469890085489,0.0001503879281401,1.5038792814010975e-05,340.0,0.15664816,0.29571882,0.30600002,461.63705,6527.0483,260.87354,7
2022-07-30 17:09:48,1.0,CP,6915.749363828135,0.0001445974900753,1.445974900753866e-05,350.0,0.31922436,0.14222363,-0.9294999,461.59586,6530.439,261.0686,7
2022-07-30 17:09:48,0.8812392426850258,CP,6758.573241922949,0.0001303883543376,1.3038835433768202e-05,360.0,0.15776165,0.32559025,-0.9294999,461.59586,6530.439,261.0686,7
2022-07-30 17:09:48,0.1187607573149741,HPC,6758.573241922949,1.7571868065039174e-05,1.7571868065039174e-06,360.0,0.15776165,0.32559025,-0.9294999,461.59586,6530.439,261.0686,7
2022-07-30 17:09:48,1.0,CBC,6649.469890085489,0.0001503879281401,1.5038792814010975e-05,380.0,0.10461287,0.59307945,0.30600002,461.63705,6527.0483,260.87354,7
2022-07-30 17:09:48,1.8812392426850255,CP,6782.037332075053,0.0002773855628585,2.773855628585041e-05,390.0,0.070467438,0.4251852499999999,-0.31174994,461.616455,6528.74365,260.97107,7
2022-07-30 17:09:48,0.1187607573149741,HPC,7072.925485733319,1.6790896151037434e-05,1.6790896151037434e-06,390.0,0.055484526,0.53096676,-0.9294999,461.59586,6530.439,261.0686,7
2022-07-30 17:09:48,1.0,CP,6016.187043410681,0.0001662182363653,1.6621823636538443e-05,410.0,0.21835935,0.26233974,0.30600002,461.63705,6527.0483,260.87354,7
2022-07-30 17:09:48,2.0,CP,5876.557746474964,0.0003403352925783,3.4033529257832856e-05,430.0,0.156679365,0.332084715,-0.31174994,461.616455,6528.74365,260.97107,7
2022-07-30 17:09:48,1.0,CP,6095.347399245032,0.000164059557971,1.640595579710288e-05,440.0,0.14664496,0.7236658,0.30600002,461.63705,6527.0483,260.87354,7
2022-07-30 17:09:48,1.0,Co,5108.223961918508,0.0001957627557943,1.9576275579436963e-05,460.0,0.35725272,0.18613158,-0.9294999,461.59586,6530.439,261.0686,7
2022-07-30 17:09:48,2.0,CP,5776.222480015544,0.0003462470510648,3.462470510648714e-05,470.0,0.154273635,0.26329839,-0.9294999,461.59586,6530.439,261.0686,7
2022-07-30 17:09:48,1.0,CP,5620.385264238926,0.0001779237459685,1.779237459685805e-05,480.0,0.21835935,0.26233974,0.30600002,461.63705,6527.0483,260.87354,7
2022-07-30 17:09:48,1.0,CP,5422.5762057288775,0.000184414190241,1.844141902410728e-05,500.0,0.29198453,0.11830559,-0.9294999,461.59586,6530.439,261.0686,7
2022-07-30 17:09:48,2.0,CP,4361.63738286888,0.0004585433919507,4.585433919507756e-05,560.0,0.1685700225,0.24403861,-0.9294999,461.59586,6530.439,261.0686,7
2022-07-30 17:09:48,1.0,CP,5145.423129232819,0.0001943474763656,1.9434747636568032e-05,640.0,0.08545035,0.31940374,0.30600002,461.63705,6527.0483,260.87354,7
2022-07-30 17:09:48,1.0,CP,2770.612454202287,0.0003609310275362,3.609310275362634e-05,830.0,0.08545035,0.31940374,0.30600002,461.63705,6527.0483,260.87354,7
2022-07-30 17:09:48,1.0,CP,1886.1134628622185,0.000530190796943,5.3019079694308426e-05,920.0,0.15776165,0.32559025,-0.9294999,461.59586,6530.439,261.0686,7
2022-07-30 17:09:49,1.0,Co,9582.684048,0.000104354896289,1.043548962890736e-05,320.0,0.050862122,0.21139807,0.30600002,461.63705,6527.0483,260.87354,7
2022-07-30 17:09:49,0.8812392426850258,CP,8684.3074185,0.000101474901822,1.0147490182207736e-05,350.0,0.01109713,0.14490253,0.30600002,461.63705,6527.0483,260.87354,7
2022-07-30 17:09:49,0.1187607573149741,HPC,8684.3074185,1.3675328565865894e-05,1.3675328565865894e-06,350.0,0.01109713,0.14490253,0.30600002,461.63705,6527.0483,260.87354,7
2022-07-30 17:09:49,0.8812392426850258,CP,8684.3074185,0.000101474901822,1.0147490182207736e-05,360.0,0.2922331,0.13881859,0.30600002,461.63705,6527.0483,260.87354,7
2022-07-30 17:09:49,0.1187607573149741,HPC,8684.3074185,1.3675328565865894e-05,1.3675328565865894e-06,360.0,0.2922331,0.13881859,0.30600002,461.63705,6527.0483,260.87354,7
2022-07-30 17:09:49,1.0,CP,8085.3896655,0.0001236798770833,1.2367987708334648e-05,390.0,0.18484047,0.19849196,0.30600002,461.63705,6527.0483,260.87354,7
2022-07-30 17:09:50,1.0,Co,8795.877552,0.000113689622677,1.136896226770029e-05,300.0,0.10988636,0.077869475,1.441,461.81522,6523.6123,260.84015,7
2022-07-30 17:09:50,1.0,CP,7480.7697825,0.0001336760826859,1.336760826859465e-05,450.0,0.25048828,0.04837639,1.1835,462.17874,6520.0005,260.88513,7
2022-07-30 17:09:51,0.8812392426850258,CP,9367.3088586,9.407603143948564e-05,9.407603143948565e-06,300.0,0.33652073,0.036975004,1.7765,462.41974,6515.684,260.90677,7
2022-07-30 17:09:51,0.1187607573149741,HPC,9367.3088586,1.2678215174461929e-05,1.2678215174461928e-06,300.0,0.33652073,0.036975004,1.7765,462.41974,6515.684,260.90677,7
2022-07-30 17:09:51,1.0,WD,9176.4109332,0.000108975067407,1.089750674070216e-05,310.0,0.23527396,0.04519669,1.1835,462.17874,6520.0005,260.88513,7
2022-07-30 17:09:52,1.0,CP,6733.365285219161,0.0001485141467365,1.485141467365752e-05,350.0,0.344011,0.03185124,1.7765,462.41974,6515.684,260.90677,7
2022-07-30 17:09:53,0.8812392426850258,CP,8317.312287888943,0.0001059524053182,1.0595240531826867e-05,330.0,0.16631939,0.046019766,2.1620002,462.5969,6510.6484,260.85477,7
2022-07-30 17:09:53,0.1187607573149741,HPC,8317.312287888943,1.4278742122969798e-05,1.42787421229698e-06,330.0,0.16631939,0.046019766,2.1620002,462.5969,6510.6484,260.85477,7
2022-07-30 17:09:55,1.0,CP,4522.653923287471,0.0002211091135784,2.211091135784076e-05,560.0,1.234345,0.09887509,4.7904997,463.29614,6500.189,260.97693,7
2022-07-30 17:09:56,0.8812392426850258,CP,1120.0236445141768,0.0007868041420386,7.86804142038692e-05,400.0,1.2930356,0.012706549,4.7904997,463.29614,6500.189,260.97693,7
2022-07-30 17:09:56,0.1187607573149741,HPC,1120.0236445141768,0.0001060341519544,1.0603415195443308e-05,400.0,1.2930356,0.012706549,4.7904997,463.29614,6500.189,260.97693,7
2022-07-30 17:09:57,1.0,CP,1562.4209408011593,0.0006400323842864,6.400323842864216e-05,310.0,0.76534367,0.12609322,4.0535,463.62262,6497.4785,261.02103,7
2022-07-30 17:09:57,1.0,CP,1597.5315237405114,0.0006259657384779,6.259657384779287e-05,320.0,0.61705494,0.07393392,4.0535,463.62262,6497.4785,261.02103,7
2022-07-30 17:09:57,0.8812392426850258,CP,1448.4398305069765,0.0006084058337284,6.0840583372840446e-05,380.0,0.6051709,0.13564414,5.372,463.40222,6498.523,260.9296,7
2022-07-30 17:09:57,0.1187607573149741,HPC,1448.4398305069765,8.199219243605449e-05,8.199219243605449e-06,380.0,0.6051709,0.13564414,5.372,463.40222,6498.523,260.9296,7
2022-07-30 17:09:57,1.0,CP,1395.4481293908675,0.0007166156727276,7.166156727276662e-05,420.0,0.6051709,0.13564414,5.372,463.40222,6498.523,260.9296,7
2022-07-30 17:09:57,1.0,CP,1377.7842290188316,0.0007258030531472,7.258030531472515e-05,430.0,0.6663584,0.070817545,5.372,463.40222,6498.523,260.9296,7
2022-07-30 17:09:57,1.0,CP,1289.46472715865,0.000775515591034,7.755155910340496e-05,480.0,0.6051709,0.13564414,5.372,463.40222,6498.523,260.9296,7
2022-07-30 17:09:57,1.0,CP,794.8755167416335,0.0012580586254552,0.0001258058625455,720.0,0.54943,0.09461011,5.372,463.40222,6498.523,260.9296,7
2022-07-30 17:09:58,1.7624784853700517,CP,4977.765484954822,0.0003540702129694,3.540702129694742e-05,300.0,0.12072453,0.1084147675,3.04999985,463.4599,6496.83495,261.053565,7
2022-07-30 17:09:58,0.2375215146299483,HPC,4977.765484954822,4.771649354471428e-05,4.771649354471428e-06,300.0,0.12072453,0.1084147675,3.04999985,463.4599,6496.83495,261.053565,7
2022-07-30 17:09:58,1.0,CP,4891.650270097301,0.0002044299867701,2.044299867701108e-05,310.0,0.124339275,0.11452456,2.0464997,463.29718,6496.1914,261.0861,7
2022-07-30 17:09:58,1.7624784853700517,CP,4923.893159135038,0.0003579440959437,3.579440959437186e-05,320.0,0.147991855,0.105021305,3.04999985,463.4599,6496.83495,261.053565,7
2022-07-30 17:09:58,0.2375215146299483,HPC,4923.893159135038,4.823855980491519e-05,4.823855980491519e-06,320.0,0.147991855,0.105021305,3.04999985,463.4599,6496.83495,261.053565,7
2022-07-30 17:09:58,2.7624784853700515,CP,4855.814004382301,0.0005689012146834,5.689012146834609e-05,330.0,0.1376636533333333,0.1334798866666666,2.0464997,463.29718,6496.1914,261.0861,7
2022-07-30 17:09:58,0.2375215146299483,HPC,4864.773070811051,4.882478816023147e-05,4.8824788160231465e-06,330.0,0.114068105,0.13645178,2.0464997,463.29718,6496.1914,261.0861,7
2022-07-30 17:09:58,0.8812392426850258,CP,4837.895871524802,0.0001821534125758,1.8215341257588456e-05,340.0,0.13100377,0.16465674,2.0464997,463.29718,6496.1914,261.0861,7
2022-07-30 17:09:58,0.1187607573149741,HPC,4837.895871524802,2.454801849167193e-05,2.4548018491671933e-06,340.0,0.13100377,0.16465674,2.0464997,463.29718,6496.1914,261.0861,7
2022-07-30 17:09:58,3.0,CP,4737.30547288722,0.0006332713854256,6.332713854256914e-05,350.0,0.1183116806666666,0.1916016766666666,3.3844999,463.51414,6497.049466666666,261.04272,7
2022-07-30 17:09:58,1.8812392426850255,CP,4622.878277234811,0.0004069411154408,4.069411154408103e-05,360.0,0.146769125,0.192475065,2.0464997,463.29718,6496.1914,261.0861,7
2022-07-30 17:09:58,0.1187607573149741,HPC,4569.1238786623135,2.599201957941734e-05,2.599201957941734e-06,360.0,0.14618737,0.08520427,2.0464997,463.29718,6496.1914,261.0861,7
